ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDateTime,VmvCode,VariableCode,VariableName,MeasurementFlag,MeasurementValue,UnitCode,SampleDetectLimit,MeasurementComment,MeasurementQualifier,MeasurementQualifierDescription,MeasurementQualifierComment,MethodCode,MethodDetectionLimit,LabCode,QualityClass,SampleCommentCategory,llm_category_label,llm_qualifier,llm_variable_name,llm_model
ABSM34,23SWL10902,SAS,OLD,05AD,0,AB05AD0010,"OLDMAN RIVER, ABOVE LETHBRIDGE AT HWY 3",49.7017,-112.86624,0,1,16.0,N,"Sonde swapped, and epis collected.",2023-09-20 12:20:00,2004,745,RESIDUE FILTERABLE,,100.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSM34,20SWL11203,SAS,OLD,05AG,0,AB05AG0010,"OLDMAN RIVER, AT HWY 36 BRIDGE NORTH OF TABER",49.96166,-112.0847,0,1,16.0,N,"Waded in, downstream of bridge as upstream was too dangerous. Ice that formed over last month is breaking up. Very windy! Dup and blank done here. Blank done at 13:00 and called OMR at Salina's Farm.",2020-12-08 13:10:00,2004,745,RESIDUE FILTERABLE,,190.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSM34,22SWL10203,SAS,OLD,05AG,0,AB05AG0010,"OLDMAN RIVER, AT HWY 36 BRIDGE NORTH OF TABER",49.96166,-112.0847,0,1,16.0,N,Overcast; auggered hole; some slush in sample.  Turbidity observation not recorded in the field.,2022-02-24 13:45:00,2004,745,RESIDUE FILTERABLE,,320.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSM34,23SWL10903,SAS,OLD,05AG,0,AB05AG0010,"OLDMAN RIVER, AT HWY 36 BRIDGE NORTH OF TABER",49.96166,-112.0847,0,1,16.0,N,"Due to instrument (IC) breakdown, nitrate and nitrite analyzed by alternate method (colourimetric) to meet hold times. Overcast, windy. Swapped sondes at location; confirmed logging with a visual wiper check. Overcast, windy. Last month's sonde was submerged in ok flow -- sonde had been removed at some point and put back in shallow water, but was still submerged when found.",2023-09-27 11:30:00,2004,745,RESIDUE FILTERABLE,,140.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSM34,23SWL11003,SAS,OLD,05AG,0,AB05AG0010,"OLDMAN RIVER, AT HWY 36 BRIDGE NORTH OF TABER",49.96166,-112.0847,0,1,16.0,N,Raining and windy. Changed out sonde. Collected epis.,2023-10-17 11:00:00,2004,745,RESIDUE FILTERABLE,,160.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSM34,20SWL11201,SAS,OLD,05AA,0,AB05AA1595,"OLDMAN RIVER, NEAR BROCKET-TRANSECT",49.55748,-113.82139,0,1,16.0,N,sunny; breezy; open water,2020-12-10 12:25:00,2004,745,RESIDUE FILTERABLE,,120.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSM34,21SWL10101,SAS,OLD,05AA,0,AB05AA1595,"OLDMAN RIVER, NEAR BROCKET-TRANSECT",49.55748,-113.82139,0,1,16.0,N,sunny; windy; small slushy ice shelf; Lots of slush in water and sample,2021-01-20 12:25:00,2004,745,RESIDUE FILTERABLE,,130.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSM34,21SWL10801,SAS,OLD,05AA,0,AB05AA1595,"OLDMAN RIVER, NEAR BROCKET-TRANSECT",49.55748,-113.82139,0,1,16.0,N,raining and has been all night;,2021-08-17 11:50:00,2004,745,RESIDUE FILTERABLE,,220.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSM34,22SWL10301,SAS,OLD,05AA,0,AB05AA1595,"OLDMAN RIVER, NEAR BROCKET-TRANSECT",49.55748,-113.82139,0,1,16.0,N,"sunny, windy",2022-03-22 12:00:00,2004,745,RESIDUE FILTERABLE,,210.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSM34,23SWL10801,SAS,OLD,05AA,0,AB05AA1595,"OLDMAN RIVER, NEAR BROCKET-TRANSECT",49.55748,-113.82139,0,1,16.0,N,"Flow has increased significantly. Turbidity is very high. Sonde swapped, found submerged. Epis collected. Pesticide Blank poured off here.",2023-08-08 11:30:00,2004,745,RESIDUE FILTERABLE,,110.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,20SWG00003,MAC,PEA,07HA,0,AB07HA0230,"PEACE RIVER, 1.5 KM ABOVE CONFLUENCE OF WHITEMUD RIVER-TRANSECT",56.65639,-117.14667,0,1,16.0,N,"Direct filled all bottles. Drilled hole through 0.25 m of ice and reached under ice. Some slush/ frazil ice in flow below ice. Large pans  moving in flow past anchored edge ice. Filtered chlorophyll sample was left out at room temperature over the weekend, and was discarded.",2020-01-09 12:50:00,2004,745,RESIDUE FILTERABLE,,180.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,20SWG00036,MAC,PEA,07HA,0,AB07HA0230,"PEACE RIVER, 1.5 KM ABOVE CONFLUENCE OF WHITEMUD RIVER-TRANSECT",56.65639,-117.14667,0,1,16.0,N,"Wading sample out from left bank, in ~1 m of water, ~ 40 m out from shore, 100m u/s of Whitemud. Whitemud almost frozen over, but several open leads near confluence with Peace.",2020-11-18 12:45:00,2004,745,RESIDUE FILTERABLE,,96.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between gravimetric and calculated,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,20SWG00039,MAC,PEA,07HA,0,AB07HA0230,"PEACE RIVER, 1.5 KM ABOVE CONFLUENCE OF WHITEMUD RIVER-TRANSECT",56.65639,-117.14667,0,1,16.0,N,"Direct filled by wading out ~15m from left bank into 1m deep water, very good flow past sampling point. Sample was collected ~ 50m upstream of Whitemud mouth, well above incoming Whitemud River water. No ice cover on Peace River, Whitemud >95% ice cover with some overflow and open leads.Both banks ice free; settled snow in area,<0.05m.",2020-12-09 13:00:00,2004,745,RESIDUE FILTERABLE,,190.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between gravimetric and calculated,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,21SWG00006,MAC,PEA,07HA,0,AB07HA0230,"PEACE RIVER, 1.5 KM ABOVE CONFLUENCE OF WHITEMUD RIVER-TRANSECT",56.65639,-117.14667,0,14,128.0,N,"Sampled ~100 m upstream of Whitemud in good flow, away from influence of overflow water from Whitemud. River froze up relatively uniformly this month, as compared with other years at this site.",2021-02-18 12:30:00,2004,745,RESIDUE FILTERABLE,,160.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between gravimetric and calculated,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,21SWG00021,MAC,PEA,07HA,0,AB07HA0230,"PEACE RIVER, 1.5 KM ABOVE CONFLUENCE OF WHITEMUD RIVER-TRANSECT",56.65639,-117.14667,0,14,128.0,N,"Sampled from jet boat, floating downstream, center channel.",2021-07-15 11:45:00,2004,745,RESIDUE FILTERABLE,,80.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,22SWG00015,MAC,PEA,07HA,0,AB07HA0230,"PEACE RIVER, 1.5 KM ABOVE CONFLUENCE OF WHITEMUD RIVER-TRANSECT",56.65639,-117.14667,0,14,128.0,N,"Sampled from jet boat, floating downstream. Strong winds. Total ICP metal scan was diluted due to matrix interference, as a result detection limits were raised.",2022-05-19 10:30:00,2004,745,RESIDUE FILTERABLE,,160.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,22SWG00036,MAC,PEA,07HA,0,AB07HA0230,"PEACE RIVER, 1.5 KM ABOVE CONFLUENCE OF WHITEMUD RIVER-TRANSECT",56.65639,-117.14667,0,1,16.0,N,Wading sample. Ice forming on shore. Small ice sheets in flow.,2022-11-09 11:00:00,2004,745,RESIDUE FILTERABLE,,68.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,23SWG00029,MAC,PEA,07HA,0,AB07HA0230,"PEACE RIVER, 1.5 KM ABOVE CONFLUENCE OF WHITEMUD RIVER-TRANSECT",56.65639,-117.14667,0,14,128.0,N,Sampled upstream of Whitemud in good flow in 2 m of water off back of jet boat.,2023-09-13 10:30:00,2004,745,RESIDUE FILTERABLE,,110.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,20SWG00023,MAC,PEA,07HF,0,AB07HF0010,"PEACE RIVER, AT FORT VERMILION - CENTRE",58.40444,-116.12806,0,1,16.0,N,Direct filled bottles by wading out on boat launch into 1.5 m deep water with good flow.. Silt on shore and mucky bottom on concrete.,2020-08-11 12:15:00,2004,745,RESIDUE FILTERABLE,,190.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between gravimetric and calculated,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,20SWG00035,MAC,PEA,07HF,0,AB07HF0010,"PEACE RIVER, AT FORT VERMILION - CENTRE",58.40444,-116.12806,0,14,128.0,N,"Filled bottles from carboy, using weighted sampler, through a hole chipped in the fresh ice cover, ~40 m out off right bank at boat launch area. Used weighted sampler to direct fill PAH bottles, used stainless steel rod and clamp to direct fill metals and bacti bottles, and filled Hg and MeHg bottles directly by hand, reaching under ice. Ice front passed through sample location approximately 48 hrs prior to sample collection.",2020-11-17 12:55:00,2004,745,RESIDUE FILTERABLE,,240.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between gravimetric and calculated,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,21SWG00014,MAC,PEA,07HF,0,AB07HF0010,"PEACE RIVER, AT FORT VERMILION - CENTRE",58.40444,-116.12806,0,14,128.0,N,Sampled from floating dock out from boat launch on right bank.,2021-05-18 11:30:00,2004,745,RESIDUE FILTERABLE,,180.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,21SWG00017,MAC,PEA,07HF,0,AB07HF0010,"PEACE RIVER, AT FORT VERMILION - CENTRE",58.40444,-116.12806,0,14,128.0,N,Sampled from floating dock. Rainfall warning in area in the next 24 hours. Abundant pollen noted in water. Sample collected from approximately 3 m in to water column.,2021-06-15 11:30:00,2004,745,RESIDUE FILTERABLE,,190.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,22SWG00014,MAC,PEA,07HF,0,AB07HF0010,"PEACE RIVER, AT FORT VERMILION - CENTRE",58.40444,-116.12806,0,1,16.0,N,"Waded out on boat launch to 0.75m deep water in good flow. High turbidity- muddy, swirling, fine particles with some bigger debris (leaves/ sticks, occasional log). Direct filled all bottles. Total ICP metal scan was diluted due to matrix interference, as a result detection limits were raised.",2022-05-17 12:00:00,2004,745,RESIDUE FILTERABLE,,190.0,mg/L,17.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,23SWG00025,MAC,PEA,07HF,0,AB07HF0010,"PEACE RIVER, AT FORT VERMILION - CENTRE",58.40444,-116.12806,0,14,128.0,N,Sampled from floating dock at boat launch. Moderate wind causing large waves in river.,2023-08-09 12:25:00,2004,745,RESIDUE FILTERABLE,,92.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,20SWG00016,MAC,PEA,07FD,0,AB07FD0135,"PEACE RIVER, U/S SMOKY RIVER NEAR SHAFTESBURY FERRY TRANSECT",56.09319,-117.56608,0,1,16.0,N,"River high, boat launch submerged, could not launch boat. Wading sample from left edge ~2 m from shore in good flow. Lots of large debris, ferry closed. Total ICP metals scan had to be diluted due to matrix interference, some metals detection limits were raised.",2020-06-16 15:00:00,2004,745,RESIDUE FILTERABLE,,220.0,mg/L,50.0,,SUS,VALUE IS SUSPECT,>30% difference between gravimetric and calculated,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,20SWG00037,MAC,PEA,07FD,0,AB07FD0135,"PEACE RIVER, U/S SMOKY RIVER NEAR SHAFTESBURY FERRY TRANSECT",56.09319,-117.56608,0,1,16.0,N,"No ice on shore, river completely open, no ice in flow. Waded out ~10m to 1m deep water with good flow. Direct filled all bottles-did not preserve PAH in-situ, as per winter sampling note from McIntyre.",2020-12-07 14:30:00,2004,745,RESIDUE FILTERABLE,,92.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between gravimetric and calculated,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,21SWG00022,MAC,PEA,07FD,0,AB07FD0135,"PEACE RIVER, U/S SMOKY RIVER NEAR SHAFTESBURY FERRY TRANSECT",56.09319,-117.56608,0,1,16.0,N,Samples filled from shore (wading sample) at boat launch in about 0.5 m of water.,2021-08-12 11:00:00,2004,745,RESIDUE FILTERABLE,,100.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,21SWG00034,MAC,PEA,07FD,0,AB07FD0135,"PEACE RIVER, U/S SMOKY RIVER NEAR SHAFTESBURY FERRY TRANSECT",56.09319,-117.56608,0,1,16.0,N,"Direct filled all bottles at ferry crossing. Wading sample in ~ 1 m of water, good flow. Some very thin ice pans forming in flow, little to no edge ice out from shore in most places.",2021-12-13 14:30:00,2004,745,RESIDUE FILTERABLE,,180.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,22SWG00013,MAC,PEA,07FD,0,AB07FD0135,"PEACE RIVER, U/S SMOKY RIVER NEAR SHAFTESBURY FERRY TRANSECT",56.09319,-117.56608,0,14,128.0,N,"Samples collected from the front pontoons of the Shaftesbury Ferry, 9in at least 2 m depth. Unable to launch boat due to silt at bottom of boat launch area. Total ICP metal scan was diluted due to matrix interference, as a result detection limits were raised.",2022-05-16 13:15:00,2004,745,RESIDUE FILTERABLE,,180.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,23SWG00013,MAC,PEA,07FD,0,AB07FD0135,"PEACE RIVER, U/S SMOKY RIVER NEAR SHAFTESBURY FERRY TRANSECT",56.09319,-117.56608,0,1,16.0,N,"Boat launch very soft so direct filled all sample bottles. Good flow, ~5 m from shore in 0.75 m of water.",2023-05-08 13:45:00,2004,745,RESIDUE FILTERABLE,,180.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,23SWG00024,MAC,PEA,07FD,0,AB07FD0135,"PEACE RIVER, U/S SMOKY RIVER NEAR SHAFTESBURY FERRY TRANSECT",56.09319,-117.56608,0,14,128.0,N,"Sampled from jet boat, upstream of Shaftesbury Ferry. No bacti, date/time not provided on lab requisition.",2023-08-08 12:15:00,2004,745,RESIDUE FILTERABLE,,92.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSP34,23SWG00042,MAC,PEA,07FD,0,AB07FD0135,"PEACE RIVER, U/S SMOKY RIVER NEAR SHAFTESBURY FERRY TRANSECT",56.09319,-117.56608,0,1,16.0,N,"Broke ~3m of edge ice back and sampled in flowing water, 0.5 m deep. River 70%ice pans in open area between edge ice (<10% of total). Due to instrument (IC) breakdown, nitrate and nitrite analyzed by alternate method (colourimetric) to meet hold times.",2023-12-05 13:45:00,2004,745,RESIDUE FILTERABLE,,48.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS254,22SWE10347,MAC,ATH,07BC,0,AB07BC0025,"PEMBINA RIVER, AT WSC GAUGE NEAR JARVIE",54.44931,-113.99236,0,1,16.0,N,TOC deleted due to exceedingly high value caused by preservative contamination. High water level good flow. Sampled u/s of bridge on LB. Some foam. Lots of high grass to access.,2022-07-13 11:25:00,2004,745,RESIDUE FILTERABLE,,190.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS254,23SWE10355,MAC,ATH,07BC,0,AB07BC0025,"PEMBINA RIVER, AT WSC GAUGE NEAR JARVIE",54.44931,-113.99236,0,1,16.0,N,"WL low. Slow flow. Orange colored algae? or possible iron reducing baceria in ponded water along banks edge. Lots of water fowl feathers floating on surace (not foam). Due to instrument (IC) breakdown, nitrate and nitrite analyzed by alternate method (colourimetric) to meet hold times.",2023-09-20 12:30:00,2004,745,RESIDUE FILTERABLE,,360.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS258,23SWL20705,SAS,OLD,05AA,0,AB05AA0480,"PINCHER CREEK, AT HWY 3 NEAR THE MOUTH",49.54628,-113.79454,0,1,16.0,N,sunny,2023-07-25 11:00:00,2004,745,RESIDUE FILTERABLE,,340.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS258,23SWL21105,SAS,OLD,05AA,0,AB05AA0480,"PINCHER CREEK, AT HWY 3 NEAR THE MOUTH",49.54628,-113.79454,0,1,16.0,N,Beaver dam is reinforced! Sampled downstream right below beaver dam as there is no moving water elsewhere.,2023-11-15 11:50:00,2004,745,RESIDUE FILTERABLE,,450.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS258,21SWL20206,SAS,OLD,05AA,0,AB05AA0440,"PINCHER CREEK, AT PINCHER CREEK",49.4835,-113.9686,0,1,16.0,N,"windy, sampled upstream of pedestrian bridge",2021-02-23 11:05:00,2004,745,RESIDUE FILTERABLE,,480.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between gravimetric and calculated,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS258,21SWL21206,SAS,OLD,05AA,0,AB05AA0440,"PINCHER CREEK, AT PINCHER CREEK",49.4835,-113.9686,0,1,16.0,N,"clear skies, sampled open lead",2021-12-15 10:40:00,2004,745,RESIDUE FILTERABLE,,170.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS258,23SWL21106,SAS,OLD,05AA,0,AB05AA0440,"PINCHER CREEK, AT PINCHER CREEK",49.4835,-113.9686,0,1,16.0,N,Some thin edge ice. Cloudy.,2023-11-15 11:00:00,2004,745,RESIDUE FILTERABLE,,430.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,21SWE09182,SAS,NSA,05DC,0,AB05DC0040,"RAM RIVER, AT AEP GAUGE 2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",52.36833,-115.42028,0,1,16.0,N,"Water levels up, river very turbid, chocolate milk colour. Recent overnight rainfall. Sonde install. F-DOM readings 451 mV.",2021-05-18 14:25:00,2004,745,RESIDUE FILTERABLE,,300.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS266,22SWE09244,SAS,NSA,05DC,0,AB05DC0040,"RAM RIVER, AT AEP GAUGE 2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",52.36833,-115.42028,0,1,16.0,N,"TOC deleted due to exceedingly high value caused by preservative contamination. *Rain Event*. Currently light rain with water level surge 2-3cm.  Recent rain event in previous 24-36 hours before visit. Area under flood watch. High water level and still increasing. Debris (full trees and logs) floating dowstream.  Sampled 100m D/S of bridge along RB in clearing with good flow.  Class 4 rapids about 7m off LB. FDOM = 198mv; Total ICP metal scan was diluted due to matrix interference, as a result detection limits were raised.",2022-06-15 13:55:00,2004,745,RESIDUE FILTERABLE,,220.0,mg/L,25.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS255,20SWC70904,SAS,RED,05CB,0,AB05CB0070,"RAVEN RIVER, AT RAVEN",52.08902,-114.47761,0,1,16.0,N,,2020-09-09 09:30:00,2004,745,RESIDUE FILTERABLE,,340.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABS255,21SWC70404,SAS,RED,05CB,0,AB05CB0070,"RAVEN RIVER, AT RAVEN",52.08902,-114.47761,0,1,16.0,N,,2021-04-14 10:30:00,2004,745,RESIDUE FILTERABLE,,430.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSR34,21SWC80301,SAS,RED,05CC,0,AB05CC0010,"RED DEER RIVER, 1 KM U/S HWY 2 BRIDGE",52.26722,-113.86361,0,1,16.0,N,"sampled augered hole, snowing. Color not analyzed due to incorrect quote",2021-03-10 10:45:00,2004,745,RESIDUE FILTERABLE,,350.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric values,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
ABSR34,21SWC80501,SAS,RED,05CC,0,AB05CC0010,"RED DEER RIVER, 1 KM U/S HWY 2 BRIDGE",52.26722,-113.86361,0,1,16.0,N,"epilithic samples collected, sunny, warm",2021-05-05 08:00:00,2004,745,RESIDUE FILTERABLE,,420.0,mg/L,10.0,,SUS,VALUE IS SUSPECT,>30% difference between calculated and gravimetric,427,10.0,23,Suspect,[],RESIDUE FILTERABLE (2004-745) : SUS,SUS,RESIDUE FILTERABLE,qwen3:4b
